no.,content,Label
231,bunga nya terlalu tinggi.....tolong di kurangi lagi dong...kasian costumer yg bnar2 membutuhkan tapi jgn mencekik dgn bunga yg mencekik...,negatif
232,"Nelpon ga cukup satu kali ganggu kegiatan orang saja, kaya yang bayar suka telat saja.",negatif
233,Limit nya sedikit di iklan kata nya besar,negatif
234,bunga terlalu tinggi kurang puas,negatif
235,"Bintang 2 dulu,,, padahal sudah dapat limit tapi saat pengajuan pinjaman tidak pernah berhasil",negatif
236,"Saya sudah download tapi saya tidak jadi pinjam karena limitnya sedikit dan bunganya terlalu tinggi. Saya minta hapus data diri saya, jika ada dikemudian nanti ada hal yang merugikan saya memakai data saya, saya tidak bertanggung jawab atas semuah ini. Terima kasih",negatif
237,"Mohonn maaf sebelumnya saya cukup kali ini pinjam disini nga kaya aplikasih lain bunganya terlalu tinggi .ikalnnya bagus banget pas pinjam untungnya luar biasa bagi teman"" yg mau pake aplikasih ini tolong jangan pake pinjam disini benar"" bikin mati kutu pinjam sama bunga hampir sama nyesel gue",negatif
238,"Ok banget, cuma pesan saya ""Ada Kami"" jangan sampai cari kesempatan transfer ke rekening nasabah, dijebak tiba2 transfer, sebelum dikonfirmasi atau tanda tangan. Agar nasabah bisa memilih limit atau jangka waktu.",negatif
239,Saya pinjam 5juta 6 bulan jadi 8juta..buseetttt...tp namanya butuh..gimana lagiii.....kayaknya saya gak bakalan pinjam lg,negatif
240,Pengajuan di tolok nunggu pengajuan ke 2 mudah mudahan di terima kasi bintab2 dulu,negatif
241,"Tiga kali pengajuan tetap ditolak juga,hari ini tanggal 2 sepetember2023 aplikasi Akademi saya uninstal karena capek menunggu tetap blom di setujui. . Bintang 2 dulu iya buat akademi Terimakasih",negatif
242,"Pinjaman pertama mudah proses cepat , tetapi masuk ke pinjaman ke 2 langsung di gagalkan, padahal pembayaran sangat cepat walau pun bunga untuk app lumayan berasa . Apa aplikasi takut memberi pinjaman kembali",negatif
243,pembayaran bagus giliran ngajuin lagi di tolak udah 3 kali,negatif
244,"data data sudah masuk, tapi tidak diproses dana ,awas data2 disalah gunakan, tolong dihapus data saya,aplikasi sampah",negatif
245,"Jelas sangat mmbantu sih ada kami buat kami yg lagi kepepet uang.. Tapi bunganya 50 â„… lbih trnyata .. Tidak sprti yg d iklan jd sata kasih bintang 2, Smoga kdpanmya ada kami bisa lebih masuk akal untuk kasih bunga ke nasabahnya ðŸ™ðŸ™",negatif
246,dagang kosmetik kecantikan,negatif
247,"Prosesnya cepat sih tapi bunganya gede pinjem 3,8 jt 9bln tenor jd 7jt lebih.. Udah bayar belum ada pembaruan informasi lagi",negatif
248,"Pinjaman awal sangat membantu sekali walau memang bunga sama sih sama aplikasi yg lain nya.. cuma memang proses nya cepat sekali,,, pas mau pengajuan ke 2 kali qo peninjauan nya di tolak... padahal pelunasana sebelum jatuh tempo bahkan seminggu sebelum nya... Makasih atas bantuan yang pertamanya... Maaf saya kasih bintang 2 karena ga kaya aplikasi lain yg bisa pinjam 3kali bahkan lebih...",negatif
249,"Iklan dan kenyataanya sangat berbeda jauh,,gk sesuai",negatif
250,Di coba dulu aplikasinya kalau bagus dan lancar saya kasih bintang 5,negatif
251,"Katanya pada iklan pinjaman ini bisa langsung tarik ke aplikasi dana,tpi nyatanya pas saya coba tidak bisa untuk tambah akun penarikan melalui aplikasi dana,tidak sesuwai dengan iklan",negatif
252,"Daftarnya mudah, tapi kenapa pinjaman gagal dan harus tunggu selama satu bulan buat pengajuan lagi...",negatif
253,"Sangat membantu, tapi potongan admin besar, dan pembayarannya juga besar, kalau telat bayar karna gaji telat, kita di ancam dengan berbagai cara, padahal gak pernah telat bayar baru sekali telat, saya sarankan kalau mau pinjam harus pastikan tgl gajian kalau bisa 2 hari setelah gajian biar gak di teror kaya penjahat dan penipu",negatif
254,"kenapa saya pinjam 400 ribu tp pas pencairan cuma 350 doang ,mana gak ada tenor 6 bulan ,cuma ada 3 bulan gimana sih, terus pembayarannya bikin pusing kok gak ada lewat Dana atau BRI sih cuma lewat BNI doang , nyesal saya minjam",negatif
255,hari ini aku unistal baru juga mau coba ko gk dapat limit..jd tolong dataku disimpan drngan baik..mksh,negatif
256,"Apa apan ini apk, saya slalu membayar sehari/2 hari sebelum waktu jatuh tempo. Tapi pas mau minjem lagi, ga bisa. Alasan nya rekening saya bermasalah. Padahal ga sama sekali ! Tolong ya hapus data"" saya. Masa ojk, ga pernah ada respon. Buat apa ada ""Bantuan"" dan ""No CS adakami ""tapi ga bisa di hubungi.",negatif
257,"Bintang dua dulu soalnya q GK pernah telat bayar giliran pelunasan jauh dri jatuh tempo kok ngajuin LGI di tolak trus,,,",negatif
258,"sudah verifikasi dan isi data dngan benar tapi tidak llos, jafi tlong hapus data saya dan jgn salah gunakan data saya, terima kasih",negatif
259,"Emang si cepat pencairan, tapi menipu banget si astagfirullah, bunga nya besar banget, beda banget sama yang kalian bilang di iklan nya, penipuan besar ini astagfirullah al adzim, demi Allah sakit banget, tapi mau gimana lagi, lagi butuh uang, astaghfirullah",negatif
260,"Mulai hari ini 25 agustus saya uninstal aplikasi ini , dan saya tidak pernah pinjam di aplikasi ini",negatif
261,"pinjaman sudah sya bayar sampai tagihan bulan depan, tapi saat mengajukan kredit lagi di suruh lunasi tagihan 1-2 pinjaman gimana ini , biasa nya gpp tapi kenapa sekarang kayak gini tolong sistem nya di perbaiki lagi",negatif
262,Payah nih apk ..data bagus ko gk cocok kredit saya ..,negatif
263,tolong di perbaiki penagihanya bru telat sehari sudah ancam2...,negatif
264,"Saya ngajuin,ada pemberitahuan sukses katanya Tapi pas saya cek uang nya ngga ada Udah saya tunggu sampai hari ini Katanya pengajuan di tolak Tolong hapus semua data saya,dan jangan di salah gunakan Terimakasih",negatif
265,"Saya bayar tepat waktu,tapi giliran peminjam ke 3 kali nya udh tidak bisa.",negatif
266,"Besar ke biaya layanannya, separuh dari angsuran pokok perbayaran perbulan",negatif
267,"No VA yg tidak valid dan Tidak ada live chat memakan korban, pengguna googling dan ketemu situs penipu yg no VAnya bernama PT ADAKAMI INDONESIA BLIBLI MITRA.",negatif
268,Apk apa ni baru ngajuin data diri saya langsung GK bisa untuk pinjaman GK susuai dengan iklan nya yang menggo saya mohon untuk menghapus data pribadi saya tolong jangan sala gunakan.,negatif
269,Knapa pengajuan yg ke 2 ga di ACC. Saya bayar selalu tepat waktu. Bahkan sebelum jatuh tempo dan masih jauh sudah saya lunasin.,negatif
270,Terimakasih atas pelayanan yg diberikan. Say sdh tidak mempunyai pinjaman. Sekiranya keamanan data konsumen tidak disalah gunakan. Terimakasih,positif
271,Hanya iklan saja yang bunganya rendah setelah i instalasi cukup lah puyeng buat bayar nya Ya mending kalau gak mau punya hutang Jangan ngutang,negatif
272,Udah beberapa bulan gak pernah di setujui lagi padhal pembayaran selalu lancar maaf untk sekarang kasi bintang 2 dulu nati kalo di setujui baru kasi bintang 5,negatif
273,Lagi dan lagi Gagal pinjaman karena kredit skor kurang Yg bisa cuma akulaku doang Yg lain tokaii Maaf saya hapus apk nya Jika ada yg menggunakan data saya itu bukan tanggung jawab saya lagi 20 Agustus 2023,negatif
274,"Saya sudah mengajukan pinjaman dan mengisi data, tp pinjaman saya ditolak, mohon untuk pihak adakami dihapus data saya karena saya tidak jadi meminjamðŸ™",negatif
275,"Selalu d tundaÂ² klo mau d pinjam lagi Padahal pembayaran ku tdak pernah d tungak, sangat megecewakan",negatif
276,"Sangat membantu sekali di saat membutuhkan dana bantuan tapi sayang limitnya gak sesuai kebutuhan yang di butuhkan tapi gak apa2 buat tambah2, saya kasih bintang 3 dulu kalo limitnya naik saya kasih binyang 5",negatif
277,"sangat buruk, gak ngotak sama bunganya",negatif
278,Bunga bunganya sangat tinggi dan jika kita ambil 3 juta kita akan kembalikan 5 juta Bunganya sekitar 2 JT. Aplikasi pemborosan,negatif
279,"Gimana ini saya udah lunasin semua tagihan bahkan sebuah lebih awal, tapi kenapa tidak bisa ajukan lagi",negatif
280,"Rincian tagihan kurang, karna setelah pelunasan tidak ada riwayat keterangan lunas dalam fitur. Mengingatkan soal tagihan sebelum jatuh tempo kaya org nagih yg telat bayaran 2 bulan ditelpon terus, tapi ini mungkin sudah disepakiti diawal yg kita gk baca ketentuannya tapi ini sangat mengganggu. Selain itu bunga besar menurut saya tapi sedikit membantu.",negatif
281,Baik tapi limit kecil tolong tamba limitnya,negatif
282,Udah di coba lagi masih ga di setujui jugaðŸ™ðŸ™,negatif
283,"Ya ampun bayar pas jatuh tempo aja sekarang udah gak bisa minjem lagi dong, Padahal dari dulu lancar lancar aja tagihannya cuma karena pas bayar pas banget jatuh tempo di bilang kreditnya jelek. Jadi pengin cepet cepet nge lunasin terus hapus dah nih",negatif
284,Limit gede tapi ga bisa di pinjem ya percuma . Bunga nya pun gede 2x lipet beda dri sebelum2 nya Tapi mksh deh ya sudah kasih pinjaman selama ini sama saya . Tunggu lunasin aja pinjaman ini HBS itu uninstall. Udh ga mau pinjem dana LG di sini,negatif
285,"Tolong di tinjau lagi, kok angsurannya makin naik tiap bulanya",negatif
286,tolong hapus data saya ya !!!! saya ga jadi pinjam!!! karna limiit ga bisa di naikan dan bunga nya sangat tinggi . tenor ya juga ga panjang !!!,negatif
287,"limit gagal,,terimakasih pertgl 9 agstus 2023 saya uninstal,,tollng hapus data saya,,jng disalah gunakan,, mksh",negatif
288,Kurang memuaskan iklan lebih besar tp beda waktu pas verifikasi nya,negatif
289,"Bisakah kalo lewat kantor pos cara pencairannya,???? Soalnya tidak punya no rekening dan tidak pernah nabung di bank manapun.jadi cara mudah seperti apa???......",negatif
290,"Kasih 2 bintang dulu,,Belum coba ajukan pinjaman,, ga tau di acc tw gak nya..",negatif
291,Maaf saya urungkan memberi nilai bintang 5 krn saya kecewa 4x pinjaman sukses Di saat mendesak sangat di butuhkan di tolak sampai 3x Padahal pembayaran gak pernah telat Tolong di hapuskan data data saya jangan sampai di salah gunakan,negatif
292,"iklannya kalo udah bayar 1x bisa pinjem lagi, kok malah ditolak sihhh",negatif
293,"Belum juga telat bayar sudah ditelp berkali-kali, ckup mengingatkan melalui pesan/WA dan sekalinya terlambat bayar sehari saja ancaman2 muncul.. Tolong lebih halus lagi kalo menagih debitur, ingat skrg DC ada pasal dan tuntutannya jangan asal mengancam krena itu tdk ada di ketentuan penagihan",negatif
294,Limit sy lumayan besar tapi tenor sampai 6 bulan saja dan biaya layanan mahal sekali gak worth it kalau ada 12 bulan dan biaya layanan murah pasti bagus. Hapus akun saja punya saya,negatif
295,"aku pingin hpus iklan ini gimna caranya yaa ?. tiap detik muncul ak kan benci dengan yg nmnya hutang , hutang itu harus bayar",negatif
296,Liat yg komen2 ga bgs ya ga jdi ah mo unistal aja..gda testimoni yg bgs klo baca dari ulasan2 nya2..tapi iklannya menggiurkan,negatif
297,Pinjaman pertama lancar dn blum sampai jatuh tempo udah d lunasi.. tp mau pinjam lg sementara limit juga ada kok gk d acc gimana nih..,negatif
298,Bosen di tlpn trs padahal jatuh tempo masih 3 hari lagi.,negatif
299,"Haduh mengecewakan Adakami ini, jatuh tempo tgl 4 tapi dari tgl 1 udah telpon terus buseeetttt.. jangan kaya gini ya sama nasabah, ketakutan banget kaya nya, saya mah ga lagiÂ² deh pake Adakami, cukup sekali ini. Setelah lunas semua, mau saya uninstall.. ðŸ‘ŽðŸ‘ŽðŸ‘Ž",negatif
300,"Ga jadi pinjam, biaya penanganannya gedhe banget, hampir sebesar pinjamannya. Hahaha",negatif
301,Baru pertama kali coba.sejauh ini puas tapi semoga jangka waktu cicilan bisa lebih panjang,positif
302,Aplikasi pinjaman tercepat dan terpecaya dengan bunga yang rendah,positif
303,cepat & simpel,positif
304,"Bagus,cuma agak ribeut utk pengajuan pinjaman,tiap2 diajukan selalu ditolak.saya ksih bintang 4 dlu kalau ada pentingkta nantik saya ksih ðŸ’¯%",positif
305,"Boleh juga sih cepat verifikasi, cuma metode pembayaran & bunga terlalu besar .",positif
306,"Mulai hari ini tanggal 13 Oktober 2023 saya uninstal aplikasi adakami. Terimakasih sudah membantu, tolong hapus semua data data saya, saya tidak bertanggung jawab apabila ada masalah kedepannya. Terimakasih",positif
307,bagus sekali bisa membantu kebutuhan mendesak,positif
308,"Proses cepat,baru pinjaman pertama mudah-mudahan lancar tanpa kendala",positif
309,"Saya sudah berkali-kali mengajukan pinjaman ke Adakami dan selalu di setujui.Tapi setelah beberapa angsuran telah saya bayarkan limit pinjaman malah hilang.Setelah saya memverifikasi beberapa data dan dinyatakan berhasil kenaikan limit naik 7 juta lebih.Tapi pas di cek ke limit pinjaman ternyata hanya 211.000 saja.Kecewa sih sebenarnya saya pikir Adakami selalu ada untuk membantu,Ternyata tidak.Mungkin setelah utang-utang saya lunas di Adakami saya akan menguninstal Aplikasi ini",negatif
310,mudah dan cepat dalam pencairan dana,positif
311,"Sampai saat ini lumayan lah,,, tapi kenaikan limit nya terlalu sedikit.",positif
312,"Belum ajukan, mudah mudahan bagus",positif
313,Pinjaman nya cepat dan bunganya kecil,positif
314,Proses nya cepat sih Tapi biaya + bunga nya Besar banget sampai 12% per bulan,negatif
315,bagus langsung cair limit tinggi,positif
316,"Aplikasi nya keren, tapi limitnya masih sedikit dan bunga cicilannya lumayan besar",positif
317,"Matap, mudah dan cepat",positif
318,"Pinjaman sih mudah pencairan cepat tapi kenapa mau bayar cicilan trobel jaringannya, tolong dong jangan dibuat masalah, biar sama2 memudahkan.",positif
319,"Proses cepat, tapi bunga lumayan besar",positif
320,Daftar nya mudah bisa langsung dapet limit,positif
321,Hanya saja biaya layanan lumayan mahal,negatif
322,proses mudah dan sederhana suka sama sistemnya,positif
323,"Ini gmana saya mau bayar kok susah, lewat alfa gagal terus lewat bank lain juga gagal gmana si ini hey???",negatif
324,"Pengajuan cepat, bunga relatif rendah",positif
325,Aku ksih bntang 4 krna mudah cranya tp sayng aku gk jd pinjam krna biayany lain2 trllu bnyak dan bsar dan jg bungnya jg bsar,negatif
326,"Proses mudah..hanya proses pencariannya mungkin bisa dipercepat ,dikarenakan yang pastinya orang meminjam karena bersifat mendesak/segera.. terimakasih",positif
327,Cepat .. mudah dan ga ribet,positif
328,"Selamat malam, saya telah melunasi pinjaman di aplikasi Adakami dan pertgl 06 oktober 2023, saya telah menghapus akun dan menguninstal aplikasi Adakami. Bila kedepannya ada tagihan mengatasnamakan saya, saya tidak akan bertanggung jawab serta akan melaporkan pada pihak berwajib. Terima kasih",positif
329,B4 dulu kalau ke depannya gak ada mazalah baru full,positif
330,Sangat bagus dan memudahkan cara pakainya,positif
331,Prosesnya mudah cuma menunggu lama dalam pencairan,positif
332,"Apasih Alasannya, Padahal sy selalu bayar tepat waktu dan sebelum tgl jatuh tempo ðŸ˜”",negatif
333,Sangat membantu caranya mudah,positif
334,Cepat gak ribet tapi limit pertama kurang sesuai yang diinginkan,positif
335,"Bintang 4, sejauh ini masih oke. Untuk pencairannya cpt hanya bbrp mnt sdh cair.",positif
336,"Sebelum nya g ada kendala apapun Tapi dr kmaren eror , mau lunasin g bisa smpe hari nie. Tapi tetep aja dapet notif dari pusat terusðŸ˜ª",negatif
337,"Aplikasinya bagus dan proses peminjaman nya cepat, semoga lebih di pertahankan lagi, terimakasih aplikasi adakami, semoga sukses selalu.",positif
338,Kecewa bgt kenapa sekarang malah susah untuk transaksi pembayaranya di Alfamart juga lewat BNI mana kalo kelewat selalu saja bertambah uangnya mohon dong perbaiki jangan sampai Kya gini,positif
339,Apakah pada saat registrasi tidak ada yang cantumkan nomor telepon kantor,positif
340,Masih kurang banyak pinjam di bawah 1juta untuk apa ndak cukup untuk modal mendeng pinjam cari yg lain,negatif
341,Banyak sekali tlp masuk dr apk ini..bahkan sering pdahal blm waktunya jatuh tempo..udah bayar pun kg sering d tlp..merasa terganggu pas lagi kerja,negatif
342,Aplikasi bagus.g ribet cepet cair.potonganny g terlalu banyak.semoga limetnya nambah banyak.sukses sll adakami...ðŸ‘,positif
343,"Bagus,sangat membantu bagi yg benar2 dalam kesulitan dan niat baik",positif
344,Membantu menurut saya. Cuma tidak seperti pinjol lainya yang kalo bayar tagihan rutin limit bisa bertambah dengan mudah,positif
345,Pengajuannya sangat gampa persyaratan hanya KTP aj .. hasilnya cepat,positif
346,"Bintang sgitu dulu ya , pinjam akulaku ga ada yg tlpon telat 5hari , coba ke adakami , klo bagus lanjutkan bintang 5 ya",positif
347,lumayan bagus mudah pinjamnya dan semoga amanah,positif
348,"Sangat membantu...,kalau bisa bunga nya dikurangi...biar lebih mantap...",positif
349,Maaf ini sy udah bayar 2 hr yang lalu tapi kenapa kok blm masuk ya pembayaran sy masih di tagih dan tlp2 atau wa2 penagihan tlg dong jangan kayak begini ya makasih banyak,negatif
350,Lebih mudah..tapi limit terlalu kecil untuk diawal,positif
351,Tolong pembayaran bs ditambah lwt bri tau bca.bni gak punya sedang Alfamart sering gangguan,positif
352,"Kurang memuaskan, pengajuan selalu ditolak, mohon di perbaiki",negatif
353,"peminjaman tidak pernah ditolak,pasti selalu disetujui. karena apa?karena saya tidak pernah membayar telat/lebih dari tanggalnya hehe",positif
354,"Tidak ribet ,cepat prosesnya padahal baru pertama daftar ..bagus pokok nya aplikasi ini",positif
355,"Sangat membantu , tetapi berat di angsuran binga",positif
356,Tolong hapus data pribadi saya. Karna saya di tolak mengakses pinjaman online di sini... Saya mohon Tolong di hapus data pribadi saya Terimakasih,positif
357,"Limitnya bagus bisa di tingkatkan cuman, pencairannya aga lama",positif
358,Aplikasi sangat mudah dan membantu sekali,positif
359,"untuk smntara bntang 4 dulu, sy baru instal proses cepat langsung dpt limit ny 2,5 jt tp blm d cairkan nanti stelah sy gunakan kalo aplikasi ny aman ntar di ganti bintang limaðŸ˜",positif
360,"Adakami mantap... Sangat membantu disaat membutuhkan tambahan modal mendadak, klo bisa untuk bunga pinjaman agar bisa diturunkan, biar tdk terlalu berat bagi peminjam, krn perputaran pendapatan bisnis atau hasil perkerjaan kadang naik turunðŸ‘ðŸ‘ðŸ‘",positif
361,Semoga adakami makin amanah kedepannya proses cepat meskipun administrasi sedikit mahal,positif
362,"Membantu dalam keadaan darurat tenor juga bulanan ,tapi kenapa saya tidak bisa meminjam lagi padahal saya bayar selalu tepat waktu",positif
363,Limit nya harus dinaikin lagi setiap selesai pelunasan... Karna pelunasan tepat waktu.. Makasih,positif
364,Tingkatkan untuk mempermudah pengisian data,positif
365,Untuk peningkatan limit pinjaman kok sedikit ya.,positif
366,"Apl nya membantu sangat. Pencairan uang tidak lama. Pembayaran nya pun perbulan/periode.jdi mwmudahkan kita dlm membayarnya. Terimakaasih ada kami-pinjaman online""",positif
367,Top markotop.. Verifikasi nya cepet bngt.. Keren,positif
368,"Cepat dan mudah,, kalo bisa bunga nya jangan terlalu besar,,",positif
369,"Pengajuan tidak ribet dan cepat, baguslah buat kebutuhan, tetapi kecewa tidak bisa pinjam lagi",positif
370,Sangat mudah dan bunga ringan,positif
371,proses cepat mudah dan gk ribet,positif
372,"Biasanya aplikasi lain kalau gagal bayar baru di teror, kalau disini kenapa setelah saya pinjam malah seperti diteror, ditelfon terus-terusan seperti orang yang gagal bayar, apakah SOP nya begitu, karena saya dalam waktu sejam saja sudah ditelfon sampai 6 nomor yang tidak saya ketahui, dan itu membuat saya tidak nyaman, mohon perbaikan, terima kasih.",negatif
373,Untuk saat ini bintang 4 dulu kalau bisa bunga sama potongan pencarian nya di sesuaikan lagi Karna sepertinya bunga nya terlalu besar dan potongan nya juga terlalu besar,negatif
374,Aplikasi yang bagus sangat membantu.. Makasih adakami,positif
375,disaat membutuhkan dana apl adakami sangat membantu. proses pencairan uang nya juga cepat.,positif
376,Bagus dan gk ribet tenor jga tggal di sesuaikan.,positif
377,"sangat mudah,aman dan cepat pelayanannya",positif
378,"Mantap limit gede,, tapi admin bisa kurangin lagi ga terlalu berat di admin bagi saya",positif
379,"alhamdulillah untuk saat ini sangat membantu, smga bsa d percaya terus kedepannya",positif
380,"Bagus dan lumayan limitnya langsung bisa besar diluar perkiraan tapi saya masih perlu limit yg terkecil dahulu, tks",positif
381,Biaya layanan terlalu tinggi,negatif
382,"Bagus Cepat dan membatu kita yang membutuhkan ,,semoga pinjam saya berikutnya lancar terus,ðŸ‘ðŸ‘",positif
383,"Lumayan membantu meski bunganya besar banget ,v sayang nya kemaren pas pengajuan LG di tolak padahal aku ga pernah telat bayar nya,tolong ya jangan d persulit pas pengajuan LG kan riwayat kredit saya baik",negatif
384,Terimakasih sudah membantu selama ini walau gak bisa minjem lagi ujung2nya ðŸ™smoga bisa ngecek mana nasabah yg benar2 mau bayar tepat waktu dan enggaknya kedepannya ðŸ˜˜,positif
385,awal bagus. pengajuan berikutnya data bocor.sgt kecewa.hati2 waspada yg mengatasnamakan aplikasi ini.bagian IT mohon lebih pintar dari hecker2nya.sya sudh email untuk pelaporan penipuan tidak ada respon yg bagus.,negatif
386,Pertama kali langsung di-ACCðŸ‘ terimakasih...tpi kenapa ada beberapa nomor Hp selalu kirim pesan link mengatas namakan Adakami...,negatif
387,klo cair nih aplikasi ny bgus tdk ribet cepet lagi sayang jumlah tgihan perperiode bukan satu bulan sekali tpi trima ksih klo emng dana saya cair smoga ke depan ny pembyaran bs satu bulan sekali,positif
388,Layanan ada kami sangat membantu untuk bisnis kecil kecilan namun agak lama cairiinya,positif
389,"Sangat membantu tapi knapa harus lama pencairannya,kami butuh untuk dana darurat",positif
390,bintang 4 dulu sejauh ini snagat membantu dan sangat mudah di pahami fiturnya cairnya juga cepet ngak kek apk sebelah,positif
391,Pengalaman nya sebelum jatuh tempo juga sudah di telponin apalagi klau telat mmbayar,positif
392,"Empat bintang dulu sebagai pengguna baru, yang mengalami kemudahan sebagai pengguna baru,, Ok kemudian beberapa jam kemudian, hasil pengerjaan, mengumpulkan data data berdasarkan ketersediaan,, kemudian limit langsung bertambah,, sesuai data yang di ajukan sebagai persyaratan,, Ok semoga bermanfaat dalam rangka mempertahankan kemudian mengembangkan dunia usaha saya,, serta aplikasi AK, ini terus berkembang sesuai apa yang dibutuhkan masyarakat terutama bagi para pelaku usaha mikro,",positif
393,"Adakami memang bagus, proses nya cepat dan ga rumit. Pembayaran saya pun selalu tepat waktu dan ga telat. Maka dari itu saya mau mengajukan pinjaman lagi tapi kenapa ditolak? Tolong dirubah lagi agar saya bisa mengajukan pinjaman lagi",positif
394,b4 soalnya app nya memuaskan dan proses nya juga cepat mantap,positif
395,Pengajuan pertama bisa tpi pas sudah terbayarkan semua terus pinjam lagi di tolak berulang kali,negatif
396,Baru download belum coba pinjam tp kayaknya sangat mudah,positif
397,Aplikasi yang sangat bagus. Saya pinjam selalu cair dengan limit yg selalu menikkat. Pelayanannya pun bagus,positif
398,Alhamdulillaah..per tanggal 13/09 2023 saya telah melunasi AdaKami. Untuk saat ini saya tidak punya tanggungan lagi. Dan App saya Uninstal. Trimakasiih AdaKami sudah membantu selama ini ðŸ™ðŸ™,positif
399,"ya bagus sih,lngsung cepat cair,,cuma bunganya bikin bilang w..o..w",positif
400,Apk sgt bagus cepat merespon namun limit pertamanya jgn terlalu rendah kl bisa diatas 3jutaan juga harus melampirkan setoran perbulannya agar nasabah mengetahui jumlah setorannya dn trims semuanya,positif
401,Plisss periode pembayaran nya ada yg 24 bulan â˜º,positif
402,"Di bandingin yang lain, ada kami lebih cepat dan rinjian pinjamnnya jelas.",positif
403,"pinjam cepat tp dana pinjaman tidak kaya di iklan kirain pertama bisa pinjam 5 juta,tp yg sudah tidak ap2 bisa nicici aj alhamdulillah trima kasih adakami",positif
404,pengajuan dan pencairan sangat mudah.terimakasih,positif
405,"Pencairan dana sangat cepat, cocok digunakan untuk kebutuhan mendesak..",positif
406,"proses aktivasinya cepat,tapi limitnya masih kecil",positif
407,Lebihnya itu bs pinjem berkali2 dlm satu waktu. Cm buat pencairan klo bs ga d potong admin. Buat bunganya lumayan sih.,positif
408,"bunga besar untuk jangka panjang, tapi so far banyak membantu sih kalo lagi kepepet",positif
409,Prosesnya cepat tapi sayang tidak tersedia layanan bri,positif
410,Mudah cepat tidak ribet ajukan limit,positif
411,Aplikasinya sangat membantu tpi syang limitnya tidak mencukupi apa yg sya butuhkn,positif
412,Sangat membantu...tpi bayar ny agak tinggi..,positif
413,"Sejauh ini bagus,walau msh kecil limit tapi bsa membantu kebutuhan yg sangat mendadak,angsuran tidaklah berat ,terus sukses ada kami",positif
414,limit mudah naik. aplikasi simpel,positif
415,"Kenapa saya selalu d tolak? Padhal terkahir pembayaran selalu tepat? Dan pengn pnganjuan tiap bulan slalu tolak, why??",negatif
416,"Aplikasinya mudah di pahamai dan mudah di gunakan, pencairan dana cepat aman dan terpercaya",positif
417,Aplikasi pinjol yang mungkin aman dan mudah limit juga ga sedikit amat,positif
418,Tolong admin saya kemarin sudah membayar tagihan tapi kenapa jumlah tagihan saya nggak berkurang ya.... Saya sudah kirim e mail juga berkali kali tp responnya belum tepat dan pasti... Tolong dengan sangat saya di bantu.,negatif
419,selagi masih memberikan pinjaman dan data aman dan waktu penagihan sopan saya akan selalu memakai ada kami di saat kebutuhan mendadak,positif
420,Blum bertambah lagi limit ny cuma sbagian yang brtambah smua syarat nya padahal udah di lakuin dengan benar,negatif
421,Pengajuan blm di ACC mohon lebih di tingkat kan lg pelayanan nya,negatif
422,"kenaikan limit lama, meski lancar pembayaran",negatif
423,Lumayan tapi bunga nya kebesaran anjim. Ngotak dikit lah gak ngaruh kok.,negatif
424,baru pemula limit masih kecil.. ðŸ˜ Bunga nya tolong di turunin,negatif
425,Permisi saya sudah berhasil pinjaman uang nya ke ada kami tapi kok belum masuk juga ke rekening saya lewat rekening bank Bank Syariah Indonesia itu aja pesan dari saya makasih,negatif
426,Sangat Membantu dan proses nya juga mudah serta cepat.,positif
427,"Baru mau coba lihat limit aja udah tidak lolos kwalifikasi,, mgkin karena gaji kecil kali yaa,, tp nggak apa2,, Mulai hari ini jg 28 agustus 2023 saya uninstal adakami.. jika suatu hati ada transaksi yg mengatas namakan nama saya maka saya tidak bertanggung jwb atas sgla transaksi tsb.. trima kasih",negatif
428,"pencarian cepat,dan tidak sulit rekomen banget bgi kebutuhan mendesak",positif
429,"Aplikasi bagus, tapi blm coba meminjam. Habis selalu gagal, semoga kali ini di acc",negatif
430,"Saya pengguna baru, dan merasakan pelayanan yg cepat dlm registrasi. Hanya hingga yg agak lama adalah peninjauan pinjaman..kadang sampai 2x24 jam, blm jg ada di acc..shg saya memilih pindah ke pinjol lain.",negatif
431,terimakasih atas bantuan nya bermanfaat buat biaya pendidikan anak,positif
432,peningkatan limit berbanding dengan data yang di upload,positif
433,"Di Aplikasi ini memang murah potongan di awal nya SMA bunga rendah perhari nya.. mantap semoga sukses Adakami, ðŸ‘ðŸ™",positif
434,"dgn adanya adakami ini sangat membantu sekali apabila kita memerlukan dana untuk kebutuhan kita, dan juga suku bunganya rendah serta tidak ribet apabila kita mengajukan pinjaman di adakami thank,s buat adakami",positif
435,"Limitx tinggi bisa membantu buat usaha,walaupun sempat di tolak tpi masih bisa untuk pengajuan berikutx",positif
436,sebelnya terima kasih untuk adakami.sya baru daftar udah di acc .saya cuma mau tanya tidak bisakah saya mengajukan pinjaman sesuai saya inginkan,positif
437,Aplikasi Adakami sangat membantu walaupun limitnya kecil.,positif
438,Mudh sekali dan limit lumayan . Bunga nya terlalu tinggi tpi tenor nya bisa sampe 6 bulan. Bintang 4 dulu ya,positif
439,pengajuan cepat ..gak bertele2 kaya aplikasi pjman online yang lain .,positif
440,Limit nya lumayan tpi sayang nya bunga nya besar kalau bisa bunga nya di perkecil lg dikit,negatif
441,Sangat mudah sayangnya gak bisa pakek e wallet,negatif
442,sangat membantu...walau bunga lumayan tinggi,positif
443,proses cepat dan tdk berbelit belit,positif
